"seqnames","start","end","V6","geneId","annotation"
"chrX",6645948,6646635,3.0109,"FBgn0029882","Intron (FBtr0070948/FBgn0029881, intron 6 of 9)"
"chrX",6649860,6650277,2.32968,"FBgn0029882","Exon (FBtr0070948/FBgn0029881, exon 10 of 10)"
"chrX",6653278,6654071,2.51157,"FBgn0029882","Promoter"
"chrX",6654695,6657010,9.81804,"FBgn0028360","Promoter"
"chrX",6660236,6661253,7.58005,"FBgn0029885","Promoter"
"chrX",6661703,6662733,6.78618,"FBgn0062413","Promoter"
"chrX",6672716,6673897,3.72947,"FBgn0029887","Promoter"
"chrX",6674591,6674975,2.51734,"FBgn0025815","Promoter"
"chrX",6678438,6679949,21.5162,"FBgn0028336","Promoter"
"chrX",6684031,6686268,7.19854,"FBgn0029891","Promoter"
"chrX",6686609,6687183,4.26809,"FBgn0265362","Promoter"
"chrX",6687709,6688119,3.2118,"FBgn0265362","Promoter"
"chrX",6689027,6689529,3.36161,"FBgn0029892","Promoter"
"chrX",6689993,6690498,3.18848,"FBgn0029892","Exon (FBtr0070988/FBgn0029893, exon 2 of 2)"
"chrX",6692492,6695064,26.7579,"FBgn0029893","Promoter"
"chrX",6697358,6698440,6.58082,"FBgn0029894","Promoter"
"chrX",6699477,6699865,7.06202,"FBgn0029895","Promoter"
"chrX",6741080,6744715,24.7444,"FBgn0029897","Promoter"
"chrX",6745211,6746681,7.22238,"FBgn0266200","Promoter"
"chrX",6747052,6747768,2.46736,"FBgn0029898","Promoter"
"chrX",6756307,6760044,11.6152,"FBgn0029899","Promoter"
"chrX",6771791,6772288,1.78007,"FBgn0029502","Promoter"
"chrX",6775932,6776689,2.34333,"FBgn0003390","Intron (FBtr0070978/FBgn0003390, intron 1 of 7)"
"chrX",6779396,6779780,19.4723,"FBgn0003390","Promoter"
"chrX",6787726,6788907,3.50196,"FBgn0259228","5' UTR"
"chrX",6790934,6791408,5.38559,"FBgn0259228","Promoter"
"chrX",6792407,6792762,2.58884,"FBgn0259228","Intron (FBtr0299791/FBgn0259228, intron 1 of 13)"
"chrX",6794299,6795662,10.4658,"FBgn0259228","Promoter"
"chrX",6796797,6797461,2.74175,"FBgn0259228","Intron (FBtr0299791/FBgn0259228, intron 1 of 13)"
"chrX",6803756,6805404,7.14726,"FBgn0029903","Promoter"
"chrX",6810120,6810516,4.29252,"FBgn0086693","Exon (FBtr0112956/FBgn0029903, exon 10 of 14)"
"chrX",6818733,6820813,7.73461,"FBgn0029905","Promoter"
"chrX",6821435,6822049,1.4081,"FBgn0029906","Promoter"
"chrX",6824631,6826302,5.94136,"FBgn0263968","Promoter"
"chrX",6842684,6843776,5.10311,"FBgn0029911","Promoter"
"chrX",6844478,6846583,10.0969,"FBgn0029912","Promoter"
"chrX",6848951,6849343,3.00085,"FBgn0029913","Promoter"
"chrX",6849894,6851123,9.18969,"FBgn0029914","Promoter"
"chrX",6854827,6855437,14.8308,"FBgn0029915","Intron (FBtr0345899/FBgn0029915, intron 2 of 2)"
"chrX",6861700,6862664,49.2388,"FBgn0263993","Exon (FBtr0346094/FBgn0267087, exon 1 of 1)"
"chrX",6864718,6865427,7.36934,"FBgn0263993","Promoter"
"chrX",6865912,6866344,2.02018,"FBgn0029915","Promoter"
"chrX",6868248,6870952,22.2379,"FBgn0263993","Promoter"
"chrX",6876297,6879931,11.0613,"FBgn0263993","Promoter"
"chrX",6881648,6882482,4.24895,"FBgn0263993","Distal Intergenic"
"chrX",6967948,6968622,4.60553,"FBgn0052732","Promoter"
"chrX",6969618,6972072,31.0803,"FBgn0029924","Promoter"
"chrX",6972594,6973385,4.84333,"FBgn0029925","Promoter"
"chrX",6974022,6978751,15.9283,"FBgn0004646","Promoter"
"chrX",6980130,6981791,18.4873,"FBgn0004646","Promoter"
"chrX",6982682,6983700,6.84354,"FBgn0264893","Promoter"
"chrX",6984947,6985341,2.99922,"FBgn0004646","Promoter"
"chrX",6986512,6987067,10.4456,"FBgn0261284","Promoter"
"chrX",6990765,6991887,7.248,"FBgn0004646","Promoter"
"chrX",6997087,7003162,72.3532,"FBgn0027108","Promoter"
"chrX",7004126,7006841,29.8979,"FBgn0000330","3' UTR"
"chrX",7008168,7011028,9.78464,"FBgn0000330","Promoter"
"chrX",7012586,7013344,4.57651,"FBgn0029928","Promoter"
"chrX",7014041,7015098,5.03662,"FBgn0029929","Promoter"
"chrX",7068878,7069444,4.29252,"FBgn0029932","Promoter"
"chrX",7092823,7093169,4.85457,"FBgn0264270","Promoter"
"chrX",7095652,7098078,23.1342,"FBgn0264270","Promoter"
"chrX",7101885,7102253,8.38917,"FBgn0029935","Promoter"
"chrX",7102945,7104230,6.02473,"FBgn0029936","Promoter"
"chrX",7105102,7106285,7.23847,"FBgn0029937","Promoter"
"chrX",7108368,7110092,6.50991,"FBgn0027342","Promoter"
"chrX",7222090,7222715,3.0109,"FBgn0029939","Intron (FBtr0339815/FBgn0029939, intron 2 of 4)"
"chrX",7282382,7287131,37.8845,"FBgn0029941","Promoter"
"chrX",7289798,7291242,12.1663,"FBgn0025549","Promoter"
"chrX",7291856,7292464,2.77625,"FBgn0025549","Promoter"
"chrX",7293174,7294327,4.2214,"FBgn0025549","Intron (FBtr0339821/FBgn0265457, intron 2 of 3)"
"chrX",7301150,7302970,5.21382,"FBgn0024250","Intron (FBtr0339821/FBgn0265457, intron 2 of 3)"
"chrX",7307448,7309297,14.6672,"FBgn0024250","Promoter"
"chrX",7309776,7310596,4.57002,"FBgn0024250","3' UTR"
"chrX",7324296,7326540,10.3378,"FBgn0029944","Promoter"
"chrX",7333844,7335264,67.4001,"FBgn0261848","Intron (FBtr0339821/FBgn0265457, intron 2 of 3)"
"chrX",7336453,7342666,22.2723,"FBgn0026144","Promoter"
"chrX",7523595,7523997,3.50196,"FBgn0262612","Intron (FBtr0071083/FBgn0052719, intron 2 of 7)"
"chrX",7553695,7555453,1.80604,"FBgn0265694","Promoter"
"chrX",7608394,7608985,15.6558,"FBgn0004198","Promoter"
"chrX",7686468,7687368,4.29252,"FBgn0267225","Exon (FBtr0310287/FBgn0029504, exon 4 of 6)"
"chrX",7688678,7689053,2.32968,"FBgn0029504","Exon (FBtr0310287/FBgn0029504, exon 2 of 6)"
"chrX",7691345,7692084,4.20841,"FBgn0029504","Intron (FBtr0310287/FBgn0029504, intron 1 of 5)"
"chrX",7698183,7698606,1.69335,"FBgn0029504","Intron (FBtr0310287/FBgn0029504, intron 1 of 5)"
"chrX",7699553,7700004,4.59217,"FBgn0029504","Intron (FBtr0310287/FBgn0029504, intron 1 of 5)"
"chrX",7704024,7704975,1.93349,"FBgn0029504","Promoter"
"chrX",7722201,7722538,5.45377,"FBgn0022786","Promoter"
"chrX",7726696,7727350,1.90203,"FBgn0027553","Exon (FBtr0071077/FBgn0027553, exon 2 of 3)"
"chrX",7737492,7738700,5.94844,"FBgn0016041","Promoter"
"chrX",7887691,7888723,13.8962,"FBgn0029969","Promoter"
"chrX",7893027,7893443,5.93525,"FBgn0029971","Promoter"
"chrX",7894063,7896646,13.6868,"FBgn0040087","Promoter"
"chrX",7897343,7898198,7.59954,"FBgn0260447","Promoter"
"chrX",7898604,7899005,9.04385,"FBgn0053222","Promoter"
"chrX",7899708,7901368,41.4899,"FBgn0053222","Promoter"
"chrX",7902491,7902871,1.54629,"FBgn0010292","Promoter"
"chrX",7909265,7909604,6.38373,"FBgn0029975","Promoter"
"chrX",7910935,7911789,11.93,"FBgn0029976","Promoter"
"chrX",7920490,7921950,9.89477,"FBgn0260858","Promoter"
"chrX",7927245,7928037,6.28838,"FBgn0029979","Exon (FBtr0071132/FBgn0029979, exon 3 of 4)"
"chrX",7929360,7931093,13.5229,"FBgn0029979","Promoter"
"chrX",7932622,7933258,8.34107,"FBgn0029980","Promoter"
"chrX",7933781,7938846,35.3994,"FBgn0004404","Promoter"
"chrX",7940921,7943095,11.588,"FBgn0027280","3' UTR"
"chrX",7943797,7946941,18.6606,"FBgn0027280","Promoter"
"chrX",7967232,7967988,5.44004,"FBgn0003656","Promoter"
"chrX",7969605,7974052,30.4366,"FBgn0003447","Promoter"
"chrX",7975225,7975877,4.7333,"FBgn0003447","Intron (FBtr0301679/FBgn0003447, intron 1 of 5)"
"chrX",7976432,7979146,12.2872,"FBgn0003447","Intron (FBtr0301679/FBgn0003447, intron 1 of 5)"
"chrX",7980508,7983604,6.3433,"FBgn0003447","5' UTR"
"chrX",7984040,7985002,7.57144,"FBgn0010329","Exon (FBtr0301679/FBgn0003447, exon 3 of 6)"
"chrX",8033620,8035248,6.19893,"FBgn0029990","Downstream (<1kb)"
"chrX",8040824,8042477,9.33005,"FBgn0029990","3' UTR"
"chrX",8051473,8053096,12.7038,"FBgn0004656","Exon (FBtr0333307/FBgn0004656, exon 3 of 11)"
"chrX",8054228,8056551,13.1047,"FBgn0004656","Promoter"
"chrX",8057344,8058197,6.88187,"FBgn0004656","Promoter"
"chrX",8059625,8060013,2.69307,"FBgn0004656","Promoter"
"chrX",8060441,8061260,4.86674,"FBgn0004656","Promoter"
"chrX",8061695,8064467,19.7485,"FBgn0004657","Promoter"
"chrX",8090443,8091136,3.49944,"FBgn0029996","Promoter"
"chrX",8092684,8093882,4.32738,"FBgn0029996","Promoter"
"chrX",8105303,8105668,3.75821,"FBgn0040319","Promoter"
"chrX",8114342,8115992,3.2495,"FBgn0040319","Promoter"
"chrX",8117838,8118222,3.09409,"FBgn0029999","Promoter"
"chrX",8129875,8131711,6.40482,"FBgn0030003","Promoter"
"chrX",8139281,8145378,15.4645,"FBgn0025800","Promoter"
"chrX",8156194,8158162,21.5355,"FBgn0030013","Promoter"
"chrX",8176260,8176741,3.84889,"FBgn0030018","Promoter"
"chrX",8193122,8193596,13.9821,"FBgn0261873","Promoter"
"chrX",8206558,8207318,14.8637,"FBgn0261873","Intron (FBtr0100376/FBgn0261873, intron 5 of 16)"
"chrX",8215842,8216628,7.61277,"FBgn0261873","Promoter"
"chrX",8220596,8221327,2.54931,"FBgn0261873","Intron (FBtr0100376/FBgn0261873, intron 7 of 16)"
"chrX",8225430,8226021,3.25253,"FBgn0261873","Exon (FBtr0100376/FBgn0261873, exon 10 of 17)"
"chrX",8228568,8232878,18.1311,"FBgn0261873","Promoter"
"chrX",8234003,8238668,12.7818,"FBgn0030025","3' UTR"
"chrX",8240627,8244570,17.4498,"FBgn0020653","Promoter"
"chrX",8245122,8245656,6.93523,"FBgn0020653","Promoter"
"chrX",8246114,8251540,5.46015,"FBgn0017566","Promoter"
"chrX",8252493,8255413,33.1856,"FBgn0030027","Promoter"
"chrX",8255838,8256206,4.18493,"FBgn0030027","Intron (FBtr0071170/FBgn0030027, intron 1 of 7)"
"chrX",8257482,8266695,30.9429,"FBgn0030028","Exon (FBtr0071170/FBgn0030027, exon 2 of 8)"
"chrX",8267674,8269818,14.3649,"FBgn0030028","Exon (FBtr0071170/FBgn0030027, exon 5 of 8)"
"chrX",8270307,8272542,9.22407,"FBgn0030028","Promoter"
"chrX",8273532,8274188,5.39078,"FBgn0030029","Promoter"
"chrX",8396144,8396559,7.03265,"FBgn0040928","Downstream (<1kb)"
"chrX",8398952,8402446,13.0275,"FBgn0030034","Promoter"
"chrX",8405908,8407138,6.86211,"FBgn0030035","Promoter"
"chrX",8409009,8411771,81.5168,"FBgn0261793","Promoter"
"chrX",8420462,8421218,8.27792,"FBgn0261793","Promoter"
"chrX",8435687,8436088,3.2148,"FBgn0030037","Promoter"
"chrX",8437133,8438537,12.6748,"FBgn0030037","Promoter"
"chrX",8441523,8442759,13.6541,"FBgn0030039","Promoter"
"chrX",8461576,8463151,3.42811,"FBgn0023506","Promoter"
"chrX",8463529,8464332,5.54353,"FBgn0014032","Promoter"
"chrX",8491624,8492024,2.17138,"FBgn0053181","Promoter"
"chrX",8497062,8497417,1.62996,"FBgn0053181","Intron (FBtr0113454/FBgn0053181, intron 1 of 9)"
"chrX",8517319,8518116,18.148,"FBgn0264975","Promoter"
"chrX",8533849,8534187,3.75821,"FBgn0024943","Intron (FBtr0071209/FBgn0264975, intron 3 of 7)"
"chrX",8540534,8540881,3.75821,"FBgn0024943","Intron (FBtr0071209/FBgn0264975, intron 3 of 7)"
"chrX",8557881,8560020,20.4739,"FBgn0026679","Promoter"
"chrX",8560695,8562478,8.04762,"FBgn0030049","Promoter"
"chrX",8565627,8566081,2.54025,"FBgn0267914","Promoter"
"chrX",8572534,8572970,2.21385,"FBgn0030051","Promoter"
"chrX",8574321,8575653,8.69065,"FBgn0030052","Promoter"
"chrX",8588928,8590219,7.52127,"FBgn0030053","Promoter"
"chrX",8592159,8592846,6.61887,"FBgn0025864","Promoter"
"chrX",8596735,8597074,4.29252,"FBgn0025864","Exon (FBtr0071219/FBgn0025864, exon 8 of 14)"
"chrX",8605788,8606124,3.99181,"FBgn0030054","Promoter"
"chrX",8677091,8677511,6.13908,"FBgn0030055","Promoter"
"chrX",8681307,8682255,16.2004,"FBgn0030056","Promoter"
"chrX",8689288,8689765,7.31772,"FBgn0030057","Promoter"
"chrX",8709222,8712087,32.7455,"FBgn0041629","Promoter"
"chrX",8713246,8714594,6.92387,"FBgn0030060","Promoter"
"chrX",8715134,8715840,4.54374,"FBgn0030061","Promoter"
"chrX",8804999,8805808,5.89765,"FBgn0026411","Promoter"
"chrX",8838547,8838995,1.78695,"FBgn0030065","Promoter"
"chrX",8854373,8856136,4.57002,"FBgn0030065","Promoter"
"chrX",8857087,8857476,3.83913,"FBgn0030065","Intron (FBtr0307271/FBgn0030065, intron 1 of 4)"
"chrX",8861139,8861853,3.54225,"FBgn0030065","Intron (FBtr0307271/FBgn0030065, intron 1 of 4)"
"chrX",8863672,8864858,60.0413,"FBgn0030065","Promoter"
"chrX",8867599,8868229,5.84776,"FBgn0030065","5' UTR"
"chrX",8868756,8871828,13.5541,"FBgn0011661","Exon (FBtr0307271/FBgn0030065, exon 4 of 5)"
"chrX",8874274,8874873,4.57002,"FBgn0011661","Exon (FBtr0308193/FBgn0011661, exon 6 of 8)"
"chrX",8882078,8882497,3.45498,"FBgn0011661","Promoter"
"chrX",8888710,8889303,4.89157,"FBgn0011661","Intron (FBtr0071269/FBgn0011661, intron 1 of 6)"
"chrX",8889678,8890025,7.01399,"FBgn0011661","Intron (FBtr0071269/FBgn0011661, intron 1 of 6)"
"chrX",8890704,8891829,4.29858,"FBgn0011661","Promoter"
"chrX",8893647,8894958,15.2036,"FBgn0011661","Promoter"
"chrX",8895324,8896464,11.5394,"FBgn0011661","Intron (FBtr0071274/FBgn0011661, intron 1 of 6)"
"chrX",8896951,8898019,1.82156,"FBgn0011661","Promoter"
"chrX",8902309,8902765,5.44685,"FBgn0030067","Promoter"
"chrX",8905644,8906004,1.5684,"FBgn0011586","Promoter"
"chrX",8972027,8974635,54.0776,"FBgn0030073","Promoter"
"chrX",8997518,8998170,17.1485,"FBgn0262369","Intron (FBtr0302662/FBgn0261549, intron 3 of 16)"
"chrX",9030131,9031150,41.6629,"FBgn0259734","Promoter"
"chrX",9042149,9043012,14.7633,"FBgn0259734","Promoter"
"chrX",9057481,9057959,4.85457,"FBgn0030077","Exon (FBtr0339680/FBgn0030077, exon 2 of 7)"
"chrX",9062430,9063225,4.57002,"FBgn0030077","Intron (FBtr0071357/FBgn0030077, intron 1 of 6)"
"chrX",9065730,9066311,9.62036,"FBgn0030077","Intron (FBtr0071357/FBgn0030077, intron 1 of 6)"
"chrX",9067527,9068028,24.3549,"FBgn0030077","Promoter"
"chrX",9069808,9072038,8.53104,"FBgn0030078","Promoter"
"chrX",9072944,9079482,30.8682,"FBgn0265413","Promoter"
"chrX",9086016,9086821,8.46562,"FBgn0052708","Promoter"
"chrX",9089509,9092418,23.221,"FBgn0030086","Promoter"
"chrX",9104449,9106472,8.7054,"FBgn0004856","Promoter"
"chrX",9107159,9107881,6.99745,"FBgn0030088","Promoter"
"chrX",9108416,9108836,2.71248,"FBgn0030089","Promoter"
"chrX",9109648,9112244,13.375,"FBgn0030089","Promoter"
"chrX",9113719,9114395,4.35744,"FBgn0030089","Exon (FBtr0071294/FBgn0030089, exon 7 of 14)"
"chrX",9115026,9115699,4.85457,"FBgn0030089","Exon (FBtr0071294/FBgn0030089, exon 10 of 14)"
"chrX",9122471,9123193,30.2144,"FBgn0267099","3' UTR"
"chrX",9134135,9135230,16.2047,"FBgn0030090","Promoter"
"chrX",9142661,9143655,5.39078,"FBgn0030091","Promoter"
"chrX",9148275,9152611,21.8458,"FBgn0030092","Promoter"
"chrX",9153395,9159831,66.8568,"FBgn0004828","Promoter"
"chrX",9163295,9164188,17.222,"FBgn0026206","Promoter"
"chrX",9192860,9193623,11.5658,"FBgn0030099","Promoter"
"chrX",9194087,9195232,8.14807,"FBgn0030100","Promoter"
"chrX",9195583,9196195,4.63738,"FBgn0030101","Promoter"
"chrX",9223210,9223828,9.89804,"FBgn0086367","Promoter"
"chrX",9230825,9231370,1.3174,"FBgn0030109","Exon (FBtr0071334/FBgn0030109, exon 4 of 7)"
"chrX",9231709,9232304,4.30417,"FBgn0030109","Promoter"
"chrX",9242326,9243457,7.24646,"FBgn0260789","Promoter"
"chrX",9246259,9247035,5.47229,"FBgn0000077","Promoter"
"chrX",9247407,9248170,8.44417,"FBgn0010269","Promoter"
"chrX",9250390,9254404,68.0982,"FBgn0030114","Promoter"
"chrX",9254795,9255362,7.0762,"FBgn0028292","Promoter"
"chrX",9256179,9257906,13.6456,"FBgn0028292","Promoter"
"chrX",9272092,9272539,6.34838,"FBgn0030121","Promoter"
"chrX",9274422,9275069,2.74175,"FBgn0263475","Promoter"
"chrX",9282482,9283086,6.05818,"FBgn0040236","Promoter"
"chrX",9286092,9286617,7.03265,"FBgn0002576","Exon (FBtr0071320/FBgn0002576, exon 2 of 6)"
"chrX",9301504,9302164,4.85457,"FBgn0265727","Exon (FBtr0071320/FBgn0002576, exon 6 of 6)"
"chrX",9306458,9307234,3.03391,"FBgn0265727","Distal Intergenic"
"chrX",9310204,9310622,3.62931,"FBgn0265727","Distal Intergenic"
"chrX",9315561,9315933,8.08584,"FBgn0265727","Promoter"
"chrX",9318229,9319676,5.13697,"FBgn0040234","Promoter"
"chrX",9320112,9320879,9.33662,"FBgn0040234","Promoter"
"chrX",9323640,9324056,3.96681,"FBgn0040234","Exon (FBtr0071321/FBgn0040234, exon 5 of 7)"
"chrX",9332247,9332708,8.41696,"FBgn0085479","Exon (FBtr0112753/FBgn0085478, exon 9 of 11)"
"chrX",9339473,9339888,3.25253,"FBgn0085479","Intron (FBtr0112753/FBgn0085478, intron 2 of 10)"
"chrX",9344517,9344893,2.01513,"FBgn0085478","Intron (FBtr0112753/FBgn0085478, intron 2 of 10)"
"chrX",9352542,9355235,11.9978,"FBgn0085478","Promoter"
"chrX",9355662,9356200,5.4163,"FBgn0085478","Promoter"
"chrX",9356747,9357894,9.82064,"FBgn0026149","Promoter"
"chrX",9359921,9363317,8.38237,"FBgn0026149","3' UTR"
"chrX",9363727,9364711,3.79081,"FBgn0026149","Exon (FBtr0343369/FBgn0261260, exon 11 of 15)"
"chrX",9371234,9372020,4.57002,"FBgn0026149","Exon (FBtr0343369/FBgn0261260, exon 7 of 15)"
"chrX",9372777,9373894,5.44419,"FBgn0026149","Exon (FBtr0343369/FBgn0261260, exon 7 of 15)"
"chrX",9374934,9375471,7.36922,"FBgn0026149","Exon (FBtr0343369/FBgn0261260, exon 5 of 15)"
"chrX",9380190,9381427,4.85457,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 4 of 14)"
"chrX",9384024,9384369,6.06044,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9385452,9386106,11.0685,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9387986,9390261,24.6817,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9392338,9393494,8.41696,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9396358,9396708,4.85457,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9397491,9397887,6.70235,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9399457,9402470,5.14608,"FBgn0026149","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9402880,9403237,5.14608,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9403782,9404532,2.54931,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9410821,9411883,4.29252,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9415826,9416927,12.7038,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9421945,9422565,5.14608,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9431004,9431970,3.75821,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9433460,9433927,3.0109,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9444120,9444790,8.06142,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9445342,9446111,5.8556,"FBgn0266050","Promoter"
"chrX",9447066,9448040,3.6032,"FBgn0266050","Promoter"
"chrX",9455072,9455500,3.0109,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9456793,9457319,7.03265,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9460194,9461256,2.54931,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9466573,9467022,2.3868,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9467363,9467726,2.69776,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9468157,9469125,6.06044,"FBgn0266050","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9471041,9471703,4.02195,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 2 of 14)"
"chrX",9472046,9472531,7.36922,"FBgn0261260","5' UTR"
"chrX",9474875,9475554,3.50196,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9477132,9478302,6.70235,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9479915,9480481,4.12821,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9481558,9482371,11.8501,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9482723,9485451,22.6138,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9486493,9487864,6.70235,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9488697,9489105,4.29252,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9491886,9493612,6.32434,"FBgn0261260","Intron (FBtr0343369/FBgn0261260, intron 1 of 14)"
"chrX",9494574,9496216,15.1124,"FBgn0261260","Promoter"
"chrX",9498256,9500439,74.3792,"FBgn0261260","Promoter"
"chrX",9508384,9509214,7.74059,"FBgn0054028","Intron (FBtr0071374/FBgn0267253, intron 2 of 3)"
"chrX",9550225,9553851,131.276,"FBgn0028327","Promoter"
"chrX",9554585,9556486,36.669,"FBgn0030136","Promoter"
"chrX",9578808,9579937,18.0615,"FBgn0052699","Promoter"
"chrX",9583471,9584048,15.2591,"FBgn0267101","Promoter"
"chrX",9585805,9587636,16.5092,"FBgn0001186","Promoter"
"chrX",9600103,9600663,6.67263,"FBgn0030141","Promoter"
"chrX",9601206,9601677,12.2116,"FBgn0030141","Promoter"
"chrX",9605030,9605585,4.732,"FBgn0264691","Promoter"
"chrX",9606403,9611385,10.362,"FBgn0027084","Promoter"
"chrX",9614945,9615351,4.7333,"FBgn0261931","Promoter"
"chrX",9629894,9630674,3.0109,"FBgn0028341","Exon (FBtr0071407/FBgn0028341, exon 3 of 7)"
"chrX",9635505,9635902,1.3174,"FBgn0028341","Intron (FBtr0071407/FBgn0028341, intron 2 of 6)"
"chrX",9640646,9641145,2.87669,"FBgn0028341","Promoter"
"chrX",9643030,9644203,3.21444,"FBgn0028341","5' UTR"
"chrX",9645262,9646558,14.1133,"FBgn0028341","Promoter"
"chrX",9650517,9650915,8.09224,"FBgn0028341","Promoter"
"chrX",9651433,9651947,3.30227,"FBgn0028341","Promoter"
"chrX",9658060,9658791,3.50432,"FBgn0028341","Promoter"
"chrX",9669788,9670430,4.57002,"FBgn0030148","Exon (FBtr0302723/FBgn0261617, exon 14 of 14)"
"chrX",9671004,9672666,4.84461,"FBgn0030148","Exon (FBtr0302723/FBgn0261617, exon 12 of 14)"
"chrX",9677149,9681580,8.75043,"FBgn0261617","Exon (FBtr0302723/FBgn0261617, exon 4 of 14)"
"chrX",9683211,9685947,14.2324,"FBgn0261617","Promoter"
"chrX",9686408,9687034,5.17579,"FBgn0261617","Promoter"
"chrX",9779027,9779531,13.3423,"FBgn0030151","Promoter"
"chrX",9779869,9780347,4.85457,"FBgn0030151","Promoter"
"chrX",9881731,9883791,99.8963,"FBgn0030159","Promoter"
"chrX",9884278,9885438,43.6271,"FBgn0030160","Promoter"
"chrX",9894767,9895554,27.4002,"FBgn0030161","Intron (FBtr0343032/FBgn0030161, intron 1 of 4)"
"chrX",9970382,9970942,3.75821,"FBgn0263216","Promoter"
"chrX",9990817,9991417,2.93678,"FBgn0052694","Intron (FBtr0340479/FBgn0052694, intron 1 of 4)"
"chrX",10016834,10018085,32.4,"FBgn0263132","Promoter"
"chrX",10019980,10020476,3.21073,"FBgn0263132","Intron (FBtr0307369/FBgn0263132, intron 2 of 14)"
"chrX",10021700,10022242,7.03265,"FBgn0263132","Intron (FBtr0307369/FBgn0263132, intron 2 of 14)"
"chrX",10025738,10026728,6.64154,"FBgn0263132","Intron (FBtr0307369/FBgn0263132, intron 2 of 14)"
"chrX",10027291,10028168,2.99437,"FBgn0263132","Intron (FBtr0307369/FBgn0263132, intron 2 of 14)"
"chrX",10046941,10048243,13.2768,"FBgn0267495","Promoter"
"chrX",10079696,10082437,12.1088,"FBgn0052685","Promoter"
"chrX",10083339,10084693,4.67328,"FBgn0030177","Promoter"
"chrX",10085363,10085769,3.05702,"FBgn0030178","Promoter"
"chrX",10086513,10086928,20.5383,"FBgn0083940","Promoter"
"chrX",10087354,10088613,7.72268,"FBgn0083940","Promoter"
"chrX",10107118,10107694,5.1306,"FBgn0086045","Intron (FBtr0110782/FBgn0083940, intron 3 of 6)"
"chrX",10138817,10139489,34.6345,"FBgn0030181","Intron (FBtr0110783/FBgn0083940, intron 6 of 8)"
"chrX",10209603,10210383,16.3318,"FBgn0030183","Promoter"
"chrX",10213189,10213656,5.44683,"FBgn0028342","Promoter"
"chrX",10220194,10220784,6.61887,"FBgn0085437","Promoter"
"chrX",10228017,10228412,2.11776,"FBgn0085437","Exon (FBtr0071439/FBgn0085437, exon 12 of 14)"
"chrX",10228769,10229664,2.77625,"FBgn0085437","Exon (FBtr0071439/FBgn0085437, exon 13 of 14)"
"chrX",10264785,10265183,2.63982,"FBgn0040942","Promoter"
"chrX",10265696,10266609,26.2025,"FBgn0040942","Promoter"
"chrX",10307970,10308594,5.02152,"FBgn0259170","Promoter"
"chrX",10319268,10319760,11.4913,"FBgn0259170","Intron (FBtr0300511/FBgn0259170, intron 2 of 7)"
"chrX",10323784,10324163,4.69107,"FBgn0259170","Exon (FBtr0300511/FBgn0259170, exon 2 of 8)"
"chrX",10325308,10325889,6.98441,"FBgn0259170","Promoter"
