"seqnames","start","end","V6","geneId"
"chr3R",25046145,25051594,46.2454,"FBgn0039264"
"chr3R",25053764,25054211,2.94494,"FBgn0051109"
"chr3R",25066057,25067389,9.37846,"FBgn0039270"
"chr3R",25068131,25069570,14.5122,"FBgn0011336"
"chr3R",25071032,25072452,5.68311,"FBgn0039272"
"chr3R",25097781,25098775,11.7706,"FBgn0053096"
"chr3R",25122098,25122876,9.5745,"FBgn0051108"
"chr3R",25123449,25124218,15.6097,"FBgn0046214"
"chr3R",25126689,25127349,7.2068,"FBgn0039280"
"chr3R",25206568,25208332,10.6516,"FBgn0022800"
"chr3R",25221754,25222190,4.84333,"FBgn0039293"
"chr3R",25232181,25233488,11.1956,"FBgn0039294"
"chr3R",25234044,25235366,8.62976,"FBgn0039296"
"chr3R",25245751,25247501,20.2454,"FBgn0039300"
"chr3R",25248160,25248885,3.04423,"FBgn0039301"
"chr3R",25249554,25250371,2.27674,"FBgn0039302"
"chr3R",25257846,25258460,1.78054,"FBgn0039303"
"chr3R",25258920,25260325,24.424,"FBgn0039303"
"chr3R",25261291,25262319,8.78543,"FBgn0267768"
"chr3R",25262931,25264068,3.42544,"FBgn0039305"
"chr3R",25264773,25265696,13.7172,"FBgn0027090"
"chr3R",25323318,25326917,15.8721,"FBgn0039326"
"chr3R",25327613,25329467,76.0449,"FBgn0045761"
"chr3R",25334602,25334971,4.55317,"FBgn0039329"
"chr3R",25471910,25473155,35.6314,"FBgn0004509"
"chr3R",25477109,25477624,3.91089,"FBgn0039337"
"chr3R",25481573,25482772,4.40255,"FBgn0039338"
"chr3R",25490227,25490736,2.88924,"FBgn0040212"
"chr3R",25491477,25493204,10.2237,"FBgn0039341"
"chr3R",25516039,25516446,26.5153,"FBgn0011666"
"chr3R",25517960,25518433,5.0626,"FBgn0011666"
"chr3R",25554591,25556164,8.58424,"FBgn0267769"
"chr3R",25637779,25639800,22.2077,"FBgn0039350"
"chr3R",25640154,25640599,3.93884,"FBgn0039350"
"chr3R",25647348,25648485,12.7378,"FBgn0039350"
"chr3R",25650998,25652387,11.7144,"FBgn0262388"
"chr3R",25653413,25658257,11.902,"FBgn0267770"
"chr3R",25659541,25661279,11.897,"FBgn0027508"
"chr3R",25661938,25662762,11.7706,"FBgn0266735"
"chr3R",25681001,25681876,3.95865,"FBgn0039358"
"chr3R",25683883,25685070,15.4794,"FBgn0039359"
"chr3R",25739009,25740589,32.0225,"FBgn0051092"
"chr3R",25851713,25852218,4.60553,"FBgn0039379"
"chr3R",25880372,25881351,12.9395,"FBgn0027865"
"chr3R",25882138,25882604,2.13461,"FBgn0039381"
"chr3R",25893558,25894868,6.38572,"FBgn0039385"
"chr3R",25897452,25897886,2.56578,"FBgn0039387"
"chr3R",25955875,25956460,2.83274,"FBgn0039396"
"chr3R",25996047,25997066,7.17444,"FBgn0262576"
"chr3R",26003007,26007237,228.576,"FBgn0002733"
"chr3R",26010635,26012599,81.4677,"FBgn0002732"
"chr3R",26013177,26013898,13.0286,"FBgn0002578"
"chr3R",26016106,26018272,44.0286,"FBgn0002592"
"chr3R",26018698,26019270,5.2695,"FBgn0263652"
"chr3R",26021709,26022762,44.0001,"FBgn0002609"
"chr3R",26036909,26037775,29.222,"FBgn0002633"
"chr3R",26041805,26043570,11.8282,"FBgn0001139"
"chr3R",26052845,26053823,11.0547,"FBgn0039402"
"chr3R",26054543,26055829,32.1715,"FBgn0028833"
"chr3R",26056837,26058006,9.3294,"FBgn0039404"
"chr3R",26058470,26059146,11.3616,"FBgn0039406"
"chr3R",26098469,26098948,5.94136,"FBgn0039411"
"chr3R",26106644,26107994,33.957,"FBgn0051324"
"chr3R",26125443,26126392,7.11293,"FBgn0267729"
"chr3R",26231206,26231888,2.44777,"FBgn0039419"
"chr3R",26256959,26257935,8.77475,"FBgn0000064"
"chr3R",26260908,26261460,17.3698,"FBgn0000064"
"chr3R",26452657,26453822,6.091,"FBgn0039427"
"chr3R",26534285,26535300,16.3509,"FBgn0039431"
"chr3R",26536292,26537787,40.6171,"FBgn0263289"
"chr3R",26717953,26719973,18.9354,"FBgn0039450"
"chr3R",26724098,26725129,12.8323,"FBgn0039451"
"chr3R",26798966,26799977,41.2008,"FBgn0262473"
"chr3R",26863565,26864090,3.10359,"FBgn0039459"
"chr3R",26866946,26867838,11.1621,"FBgn0001197"
"chr3R",26873854,26875719,14.1696,"FBgn0004903"
"chr3R",26881209,26883156,26.5017,"FBgn0004359"
"chr3R",26911186,26912631,6.72323,"FBgn0004510"
"chr3R",26915741,26916905,17.162,"FBgn0285963"
"chr3R",26922915,26923532,6.39108,"FBgn0285963"
"chr3R",26947076,26947705,42.8128,"FBgn0051070"
"chr3R",26952526,26953925,15.2733,"FBgn0039464"
"chr3R",26963417,26964386,6.00048,"FBgn0039465"
"chr3R",26966930,26967966,20.3642,"FBgn0039466"
"chr3R",26985918,26987044,3.94007,"FBgn0051075"
"chr3R",26988197,26988610,22.6828,"FBgn0051075"
"chr3R",27069678,27070134,20.1897,"FBgn0003495"
"chr3R",27075804,27076987,11.6401,"FBgn0039479"
"chr3R",27106208,27106543,1.69041,"FBgn0039486"
"chr3R",27111630,27112239,5.42517,"FBgn0039487"
"chr3R",27112634,27113702,4.94824,"FBgn0027574"
"chr3R",27116171,27116624,4.73561,"FBgn0039488"
"chr3R",27150219,27151055,41.2571,"FBgn0039492"
"chr3R",27151651,27152320,5.18114,"FBgn0029155"
"chr3R",27182633,27194654,32.4462,"FBgn0004197"
"chr3R",27238494,27238926,5.33034,"FBgn0051064"
"chr3R",27239423,27240121,3.74703,"FBgn0005696"
"chr3R",27244559,27245180,10.5301,"FBgn0042111"
"chr3R",27253460,27255791,23.2091,"FBgn0011289"
"chr3R",27262659,27264056,19.5724,"FBgn0010328"
"chr3R",27272648,27273166,3.72878,"FBgn0002441"
"chr3R",27273795,27274837,6.40601,"FBgn0046247"
"chr3R",27275258,27275803,3.22364,"FBgn0046247"
"chr3R",27277919,27280040,9.27903,"FBgn0039507"
"chr3R",27280430,27281866,12.6029,"FBgn0039507"
"chr3R",27283775,27284753,7.8531,"FBgn0039508"
"chr3R",27287536,27292860,38.2098,"FBgn0015737"
"chr3R",27558278,27559158,31.986,"FBgn0004387"
"chr3R",27579578,27582244,38.89,"FBgn0027492"
"chr3R",27582893,27584143,8.92736,"FBgn0040080"
"chr3R",27592541,27596230,18.7263,"FBgn0039527"
"chr3R",27606543,27607267,17.2583,"FBgn0039528"
"chr3R",27636608,27637354,24.3367,"FBgn0039532"
"chr3R",27637798,27638963,6.80254,"FBgn0039532"
"chr3R",27677654,27680057,18.1689,"FBgn0039538"
"chr3R",27680847,27681812,6.59335,"FBgn0003330"
"chr3R",27685795,27686585,41.7946,"FBgn0046258"
"chr3R",27695431,27695914,5.71644,"FBgn0263025"
"chr3R",27699093,27703366,29.6309,"FBgn0045862"
"chr3R",27736261,27739079,12.9065,"FBgn0005659"
"chr3R",27905263,27905951,3.81363,"FBgn0085382"
"chr3R",27915084,27916515,11.313,"FBgn0039554"
"chr3R",27917252,27917977,3.25253,"FBgn0039555"
"chr3R",27920207,27920795,2.72442,"FBgn0039557"
"chr3R",27921493,27922153,8.58066,"FBgn0039558"
"chr3R",27922810,27926093,45.9515,"FBgn0003279"
"chr3R",27937021,27937801,7.87352,"FBgn0039559"
"chr3R",27938689,27939480,5.05631,"FBgn0039560"
"chr3R",27946809,27947944,14.3253,"FBgn0039561"
"chr3R",27948625,27953931,194.511,"FBgn0039562"
"chr3R",27987610,27988405,11.1794,"FBgn0003890"
"chr3R",28325510,28326224,3.25131,"FBgn0261618"
"chr3R",28335242,28336566,4.50848,"FBgn0261618"
"chr3R",28337111,28337626,6.35665,"FBgn0267773"
"chr3R",28338764,28339568,4.60166,"FBgn0039580"
"chr3R",28538703,28541163,30.3451,"FBgn0003137"
"chr3R",28543860,28544216,2.02732,"FBgn0039588"
"chr3R",28597396,28599386,14.6642,"FBgn0026400"
"chr3R",28599802,28603823,69.6105,"FBgn0001215"
"chr3R",28604336,28606571,30.794,"FBgn0039589"
"chr3R",28634309,28635101,27.8646,"FBgn0039590"
"chr3R",28682119,28683494,25.0094,"FBgn0039594"
"chr3R",28687105,28688741,4.43177,"FBgn0039594"
"chr3R",28775884,28776342,5.01567,"FBgn0266257"
"chr3R",28810207,28811130,4.03252,"FBgn0005642"
"chr3R",28812162,28813315,7.19361,"FBgn0039600"
"chr3R",28817891,28818690,4.9721,"FBgn0039601"
"chr3R",28819071,28819528,4.60402,"FBgn0039601"
"chr3R",28830965,28831975,14.367,"FBgn0024273"
"chr3R",28843915,28844740,8.02707,"FBgn0015589"
"chr3R",28845261,28846277,14.094,"FBgn0264324"
"chr3R",28852333,28859331,80.6606,"FBgn0265274"
"chr3R",28888147,28890054,15.2491,"FBgn0265998"
"chr3R",28890823,28897310,41.2576,"FBgn0265998"
"chr3R",28909948,28911011,3.2616,"FBgn0265998"
"chr3R",28912817,28915716,11.3665,"FBgn0265998"
"chr3R",29008766,29009682,3.04013,"FBgn0263579"
"chr3R",29019729,29020783,30.0965,"FBgn0039620"
"chr3R",29027378,29028065,2.33123,"FBgn0039623"
"chr3R",29033278,29033777,4.82453,"FBgn0039625"
"chr3R",29039940,29040376,4.4952,"FBgn0003093"
"chr3R",29062030,29062750,6.54282,"FBgn0039632"
"chr3R",29063787,29065067,12.7564,"FBgn0039633"
"chr3R",29086986,29089135,9.39743,"FBgn0039633"
"chr3R",29096358,29099973,9.49643,"FBgn0266390"
"chr3R",29111635,29112646,12.739,"FBgn0039634"
"chr3R",29113162,29113631,9.6983,"FBgn0039635"
"chr3R",29122375,29124791,35.0146,"FBgn0005596"
"chr3R",29131223,29134086,15.5808,"FBgn0028671"
"chr3R",29145975,29146843,12.6988,"FBgn0039641"
"chr3R",29147390,29148031,6.45297,"FBgn0039642"
"chr3R",29148392,29151585,4.96294,"FBgn0014869"
"chr3R",29152620,29153195,5.21698,"FBgn0041186"
"chr3R",29153663,29155718,26.2112,"FBgn0028692"
"chr3R",29157049,29157535,2.23414,"FBgn0039644"
"chr3R",29158130,29158663,5.39932,"FBgn0039644"
"chr3R",29199930,29202044,22.9046,"FBgn0014427"
"chr3R",29214292,29217942,93.4755,"FBgn0051044"
"chr3R",29218501,29219528,11.9017,"FBgn0029176"
"chr3R",29220121,29223319,57.7393,"FBgn0029176"
"chr3R",29223704,29224463,5.84248,"FBgn0039654"
"chr3R",29245168,29245817,4.97589,"FBgn0051445"
"chr3R",29247885,29251740,32.1955,"FBgn0263236"
"chr3R",29253590,29256249,11.7687,"FBgn0003525"
"chr3R",29318190,29319592,17.7198,"FBgn0015622"
"chr3R",29457836,29458828,2.62925,"FBgn0004369"
"chr3R",29460492,29462366,29.3503,"FBgn0004369"
"chr3R",29488704,29491180,89.1866,"FBgn0039663"
"chr3R",29491673,29493735,32.7424,"FBgn0039665"
"chr3R",29502693,29503454,10.8032,"FBgn0039668"
"chr3R",29556474,29557481,3.50474,"FBgn0000492"
"chr3R",29591926,29592685,7.42245,"FBgn0086361"
"chr3R",29619120,29620428,6.7831,"FBgn0039674"
"chr3R",29674597,29674993,2.45054,"FBgn0025457"
"chr3R",29718465,29718858,8.47411,"FBgn0039686"
"chr3R",29723269,29724862,31.1518,"FBgn0039687"
"chr3R",29725203,29728243,12.8532,"FBgn0039688"
"chr3R",29735625,29736244,3.31368,"FBgn0027583"
"chr3R",29739811,29741661,21.1514,"FBgn0039690"
"chr3R",29745342,29745717,1.47111,"FBgn0039691"
"chr3R",29747821,29748865,8.37886,"FBgn0020235"
"chr3R",29749270,29750285,10.6324,"FBgn0260990"
"chr3R",29757257,29758726,23.8445,"FBgn0266258"
"chr3R",29765318,29766622,51.6524,"FBgn0001297"
"chr3R",29772880,29774294,7.89657,"FBgn0001297"
"chr3R",29779389,29780198,3.88279,"FBgn0039694"
"chr3R",29781721,29790841,49.4812,"FBgn0001297"
"chr3R",29794177,29796171,14.5266,"FBgn0262112"
"chr3R",29799695,29800853,14.1379,"FBgn0019972"
"chr3R",29801611,29802967,19.2962,"FBgn0039697"
"chr3R",29803369,29805484,15.2194,"FBgn0039698"
"chr3R",29806889,29808123,6.06147,"FBgn0000247"
"chr3R",29815748,29816382,2.94192,"FBgn0039702"
"chr3R",29818947,29820165,66.8076,"FBgn0039704"
"chr3R",29834328,29834833,3.51004,"FBgn0039705"
"chr3R",29841557,29843104,44.2978,"FBgn0039709"
"chr3R",29856734,29857436,10.2515,"FBgn0039710"
"chr3R",29858284,29859815,7.91104,"FBgn0039711"
"chr3R",29860308,29861427,14.1433,"FBgn0039712"
"chr3R",29861901,29865125,31.8359,"FBgn0065066"
"chr3R",29869515,29870166,13.2932,"FBgn0083969"
"chr3R",29876904,29880458,36.0581,"FBgn0051038"
"chr3R",29892780,29894502,6.53648,"FBgn0051038"
"chr3R",29903278,29903980,10.5397,"FBgn0039718"
"chr3R",29931998,29932955,7.70526,"FBgn0051040"
"chr3R",29933435,29933848,6.70659,"FBgn0260760"
"chr3R",29934363,29935440,8.70494,"FBgn0039726"
"chr3R",29982406,29984585,87.6852,"FBgn0039728"
"chr3R",29992310,29993335,1.97653,"FBgn0000032"
"chr3R",29993680,29995056,8.61555,"FBgn0039730"
"chr3R",29997082,29997533,5.00906,"FBgn0039732"
"chr3R",29998025,29999195,2.12855,"FBgn0039733"
"chr3R",30004171,30006401,12.8609,"FBgn0016685"
"chr3R",30013432,30015284,37.8657,"FBgn0039737"
"chr3R",30020960,30022192,19.1913,"FBgn0039738"
"chr3R",30023056,30023626,3.58534,"FBgn0026597"
"chr3R",30039913,30040850,9.64195,"FBgn0003511"
"chr3R",30043289,30046179,20.8622,"FBgn0002626"
"chr3R",30047111,30047720,9.11432,"FBgn0039741"
"chr3R",30052733,30053470,6.2379,"FBgn0039743"
"chr3R",30054999,30055640,3.67383,"FBgn0039744"
"chr3R",30057126,30057903,8.27462,"FBgn0260468"
"chr3R",30058366,30060745,6.07841,"FBgn0266411"
"chr3R",30099467,30099851,19.0276,"FBgn0266411"
"chr3R",30133086,30134337,50.1611,"FBgn0086355"
"chr3R",30160193,30160588,27.6959,"FBgn0039749"
"chr3R",30170202,30171294,37.7994,"FBgn0051028"
"chr3R",30190458,30191003,3.08104,"FBgn0039754"
"chr3R",30206108,30208979,50.6495,"FBgn0039757"
"chr3R",30243273,30243707,5.99765,"FBgn0039758"
"chr3R",30277663,30278361,11.2959,"FBgn0010113"
"chr3R",30385741,30387976,35.0143,"FBgn0015221"
"chr3R",30388760,30389314,14.1192,"FBgn0015221"
"chr3R",30389677,30390463,20.09,"FBgn0015221"
"chr3R",30424133,30425032,4.67512,"FBgn0039766"
"chr3R",30425953,30426778,8.08474,"FBgn0039766"
"chr3R",30427121,30428110,9.13497,"FBgn0039767"
"chr3R",30449547,30450448,17.7952,"FBgn0028646"
"chr3R",30460294,30460844,9.45628,"FBgn0039774"
"chr3R",30465361,30468956,15.4588,"FBgn0039776"
"chr3R",30476350,30478303,9.89804,"FBgn0260440"
"chr3R",30495968,30497450,82.5618,"FBgn0026190"
"chr3R",30526677,30527303,10.2803,"FBgn0027654"
"chr3R",30562293,30562813,10.1605,"FBgn0082582"
"chr3R",30563238,30564525,6.72021,"FBgn0082582"
"chr3R",30570329,30571407,3.6101,"FBgn0082582"
"chr3R",30689840,30693482,61.7168,"FBgn0039795"
"chr3R",30805993,30806535,9.57772,"FBgn0011739"
"chr3R",30807317,30807786,10.1973,"FBgn0039802"
"chr3R",30808610,30810133,21.739,"FBgn0027598"
"chr3R",30817669,30818098,2.09108,"FBgn0027598"
"chr3R",30822270,30823189,20.3418,"FBgn0027598"
"chr3R",30827519,30828476,48.5697,"FBgn0039804"
"chr3R",30888256,30889029,11.4735,"FBgn0000416"
"chr3R",30889640,30890505,16.0787,"FBgn0000416"
"chr3R",31052761,31053851,1.52149,"FBgn0010808"
"chr3R",31059406,31061127,17.7633,"FBgn0002413"
"chr3R",31213704,31214545,7.84235,"FBgn0039828"
"chr3R",31215351,31219621,54.3285,"FBgn0039829"
"chr3R",31220683,31223115,70.9413,"FBgn0039831"
"chr3R",31224882,31225560,4.12375,"FBgn0039831"
"chr3R",31251598,31252565,14.7661,"FBgn0051005"
"chr3R",31255247,31255785,6.76687,"FBgn0086362"
"chr3R",31308753,31310483,5.85627,"FBgn0085376"
"chr3R",31310913,31313799,107.786,"FBgn0085376"
"chr3R",31384312,31384659,11.25,"FBgn0039844"
"chr3R",31405290,31405850,10.348,"FBgn0039846"
"chr3R",31459080,31459506,4.71077,"FBgn0039848"
"chr3R",31462016,31463320,15.5701,"FBgn0039849"
"chr3R",31543044,31543584,9.2208,"FBgn0039852"
"chr3R",31572218,31575866,16.3085,"FBgn0028968"
"chr3R",31577565,31580664,8.79053,"FBgn0043900"
"chr3R",31593343,31596186,20.4924,"FBgn0039857"
"chr3R",31599718,31612190,57.2698,"FBgn0011655"
"chr3R",31613551,31613890,2.81301,"FBgn0039858"
"chr3R",31617003,31617669,5.33841,"FBgn0039861"
"chr3R",31669608,31670259,13.379,"FBgn0039863"
"chr3R",31679635,31683165,17.2987,"FBgn0039864"
"chr3R",31686389,31688640,18.0495,"FBgn0267124"
"chr3R",31712537,31713206,3.90534,"FBgn0003870"
"chr3R",31713982,31720535,17.8068,"FBgn0003870"
"chr3R",31720983,31732329,95.8768,"FBgn0003870"
"chr3R",31732711,31736825,53.2401,"FBgn0039867"
"chr3R",31743597,31746102,92.1848,"FBgn0000150"
"chr3R",31746585,31749565,23.1675,"FBgn0022349"
"chr3R",31764172,31764755,1.68415,"FBgn0003065"
"chr3R",31772519,31774145,8.73598,"FBgn0039875"
"chr3R",31777027,31777871,13.5574,"FBgn0005632"
"chr3R",31778236,31778726,4.77184,"FBgn0005632"
"chr3R",31794125,31794605,3.13456,"FBgn0027620"
"chr3R",31809563,31810062,6.78533,"FBgn0039882"
"chr3R",31810462,31812180,7.85706,"FBgn0266268"
"chr3R",31935278,31937497,43.1042,"FBgn0011224"
"chr3R",31977481,31978846,4.12375,"FBgn0039886"
"chr3R",31985152,31985709,5.9013,"FBgn0011224"
"chr3R",31991789,31992417,2.58181,"FBgn0011224"
"chr3R",32051194,32051890,5.87568,"FBgn0040206"
"chr3R",32052621,32054772,9.98462,"FBgn0002780"
"chr3R",32067411,32068415,14.2479,"FBgn0002645"
"chr4",64377,65096,11.0374,"FBgn0263851"
"chr4",65973,67243,41.3354,"FBgn0017545"
"chr4",68643,70602,2.79574,"FBgn0085432"
"chr4",128341,128991,9.3437,"FBgn0011747"
"chr4",154125,156188,50.5391,"FBgn0051997"
"chr4",172793,175649,7.72463,"FBgn0053978"
"chr4",176560,176990,2.32968,"FBgn0053978"
"chr4",177830,178410,3.75821,"FBgn0039889"
"chr4",308354,310373,26.5214,"FBgn0026777"
"chr4",311234,313864,22.0723,"FBgn0039902"
"chr4",360659,361092,7.26162,"FBgn0039904"
"chr4",443054,443714,2.40905,"FBgn0039907"
"chr4",465852,466763,10.9934,"FBgn0026262"
"chr4",467921,468429,6.77271,"FBgn0262731"
"chr4",480948,481748,5.25282,"FBgn0039908"
"chr4",501711,503632,16.6631,"FBgn0004607"
"chr4",557513,558729,10.4553,"FBgn0022361"
"chr4",569964,570697,7.34706,"FBgn0039909"
"chr4",625164,625660,3.39193,"FBgn0039914"
"chr4",658886,660623,28.0036,"FBgn0051992"
"chr4",663827,664415,6.76409,"FBgn0024728"
"chr4",695036,695476,7.48617,"FBgn0026199"
"chr4",786126,787484,19.3987,"FBgn0039923"
"chr4",865268,866383,24.6518,"FBgn0039936"
"chr4",905149,905859,2.53985,"FBgn0263093"
"chr4",929817,930354,2.9214,"FBgn0023213"
"chr4",957105,957878,3.01428,"FBgn0052016"
"chr4",1028222,1029204,4.11787,"FBgn0264823"
"chr4",1029954,1030792,9.67139,"FBgn0039929"
"chr4",1031344,1032015,7.62537,"FBgn0010217"
"chr4",1032834,1034464,11.6943,"FBgn0010217"
"chr4",1050458,1050899,2.80644,"FBgn0264607"
"chr4",1124292,1126268,32.98,"FBgn0013749"
"chr4",1217757,1218194,11.4697,"FBgn0263112"
"chr4",1228265,1229768,3.50977,"FBgn0027101"
"chrUn_CP007081v1",55647,56247,4.46346,"FBgn0040038"
"chrUn_CP007120v1",43623,45453,36.122,"FBgn0085802"
"chrUn_CP007120v1",47759,49193,65.5317,"FBgn0267497"
"chrUn_CP007120v1",56108,57910,41.943,"FBgn0267498"
"chrUn_CP007120v1",67921,69594,48.828,"FBgn0267501"
"chrUn_CP007120v1",71912,74912,71.8032,"FBgn0267504"
"chrX",121615,122219,16.3661,"FBgn0058469"
"chrX",140939,141372,2.38447,"FBgn0267029"
"chrX",175856,176665,43.9612,"FBgn0284435"
"chrX",255774,257512,6.43897,"FBgn0000316"
"chrX",258602,259560,6.23517,"FBgn0264507"
"chrX",263349,264123,17.0157,"FBgn0261446"
"chrX",278658,279452,5.40117,"FBgn0005427"
"chrX",334470,334907,18.0699,"FBgn0052816"
"chrX",337250,338209,4.43177,"FBgn0024989"
"chrX",342372,343393,11.1096,"FBgn0024989"
"chrX",348795,349669,6.37803,"FBgn0262810"
"chrX",475921,476514,5.61756,"FBgn0266572"
"chrX",477076,477879,6.00748,"FBgn0029522"
"chrX",478287,480083,16.0773,"FBgn0029523"
"chrX",481229,481633,1.36783,"FBgn0029526"
"chrX",482071,482464,3.99801,"FBgn0029524"
"chrX",492608,493527,8.05534,"FBgn0023537"
"chrX",496826,497492,2.37522,"FBgn0266196"
"chrX",499049,500652,4.8694,"FBgn0004648"
"chrX",522658,523172,3.91118,"FBgn0260400"
"chrX",528603,529755,9.21864,"FBgn0024983"
"chrX",616100,617527,4.75305,"FBgn0025633"
"chrX",619596,620112,3.39752,"FBgn0025633"
"chrX",620658,621013,1.74616,"FBgn0029529"
"chrX",623520,625152,30.045,"FBgn0026879"
"chrX",625684,629484,37.1281,"FBgn0002579"
"chrX",630061,630545,2.88472,"FBgn0001341"
"chrX",633935,634350,1.60246,"FBgn0283549"
"chrX",635066,637816,32.2445,"FBgn0003575"
"chrX",642387,643368,3.32949,"FBgn0266102"
"chrX",644865,646561,15.9027,"FBgn0025634"
"chrX",647367,648901,20.4579,"FBgn0025638"
"chrX",652458,658052,15.6907,"FBgn0025637"
"chrX",686563,688138,61.3161,"FBgn0021764"
"chrX",759648,765303,83.4346,"FBgn0015288"
"chrX",769817,770618,32.693,"FBgn0027343"
"chrX",784794,789040,35.8423,"FBgn0086368"
"chrX",793174,793729,8.98609,"FBgn0025621"
"chrX",800587,801309,11.1968,"FBgn0015799"
"chrX",806144,807970,12.9291,"FBgn0260855"
"chrX",899678,900492,3.86581,"FBgn0264449"
"chrX",925839,927474,5.77602,"FBgn0040344"
"chrX",928964,929798,4.14327,"FBgn0040345"
"chrX",934571,938886,88.0675,"FBgn0040340"
"chrX",939541,940565,4.29252,"FBgn0040346"
"chrX",941453,941824,2.48251,"FBgn0040347"
"chrX",1031083,1031548,1.68721,"FBgn0014903"
"chrX",1046456,1047003,4.84019,"FBgn0266569"
"chrX",1134532,1134957,34.5192,"FBgn0040397"
"chrX",1233651,1236582,16.0634,"FBgn0261444"
"chrX",1274477,1276236,5.34566,"FBgn0028550"
"chrX",1307912,1309043,26.6488,"FBgn0025641"
"chrX",1340409,1340799,2.85878,"FBgn0024366"
"chrX",1347520,1347870,2.12023,"FBgn0024361"
"chrX",1348378,1349724,11.5251,"FBgn0024360"
"chrX",1351550,1354304,7.50497,"FBgn0024364"
"chrX",1370574,1373347,8.24041,"FBgn0024987"
"chrX",1375572,1376260,9.51414,"FBgn0023169"
"chrX",1379944,1381000,7.64742,"FBgn0024986"
"chrX",1388313,1388820,5.74516,"FBgn0052813"
"chrX",1393174,1394003,1.72344,"FBgn0024985"
"chrX",1461070,1461763,2.49298,"FBgn0027793"
"chrX",1463196,1464084,10.5943,"FBgn0266284"
"chrX",1464431,1468301,20.7781,"FBgn0026872"
"chrX",1470886,1473157,15.6794,"FBgn0025383"
"chrX",1477676,1480164,15.2182,"FBgn0025381"
"chrX",1480586,1483958,90.472,"FBgn0003517"
"chrX",1513172,1514225,5.20866,"FBgn0025394"
"chrX",1559361,1559735,4.94018,"FBgn0065095"
"chrX",1608490,1608959,3.0109,"FBgn0283451"
"chrX",1609897,1627979,78.4911,"FBgn0025390"
"chrX",1664601,1669051,13.3085,"FBgn0000482"
"chrX",1692631,1693125,3.0109,"FBgn0023531"
"chrX",1694236,1695827,10.532,"FBgn0023130"
"chrX",1773958,1774550,2.26763,"FBgn0026086"
"chrX",1824585,1825303,2.35436,"FBgn0283741"
"chrX",1831196,1833105,45.2593,"FBgn0283741"
"chrX",1837254,1837990,4.29252,"FBgn0283741"
"chrX",1839490,1842187,9.34099,"FBgn0283741"
"chrX",1843176,1844449,5.23592,"FBgn0283741"
"chrX",1858349,1861953,22.5721,"FBgn0026090"
"chrX",1866044,1866403,1.60189,"FBgn0026873"
"chrX",1872076,1873506,8.21325,"FBgn0023517"
"chrX",1873934,1879485,16.6181,"FBgn0023514"
"chrX",1880691,1881703,4.42514,"FBgn0029594"
"chrX",1889298,1892151,29.8979,"FBgn0023518"
"chrX",1897147,1900998,26.9294,"FBgn0000117"
"chrX",1906633,1907705,6.06089,"FBgn0023511"
"chrX",1908985,1909659,6.70508,"FBgn0023510"
"chrX",1920836,1923624,16.0497,"FBgn0023508"
"chrX",1940563,1952866,32.4939,"FBgn0264562"
"chrX",1991310,1992845,9.38739,"FBgn0264562"
"chrX",2008823,2009221,4.54374,"FBgn0023545"
"chrX",2010991,2011406,1.71794,"FBgn0261954"
"chrX",2012234,2013889,42.9656,"FBgn0261954"
"chrX",2027520,2028383,2.35827,"FBgn0263542"
"chrX",2035723,2037661,22.5,"FBgn0000667"
"chrX",2039315,2042277,43.0082,"FBgn0003964"
"chrX",2049713,2050382,2.11776,"FBgn0025631"
"chrX",2061688,2062075,4.02195,"FBgn0025625"
"chrX",2063263,2065071,12.9411,"FBgn0025626"
"chrX",2070768,2072673,19.7224,"FBgn0025628"
"chrX",2073194,2074656,15.9569,"FBgn0025628"
"chrX",2075056,2075799,7.89457,"FBgn0025629"
"chrX",2079243,2081554,33.3561,"FBgn0040394"
"chrX",2094454,2095564,6.02284,"FBgn0000382"
"chrX",2101471,2103896,16.7668,"FBgn0000382"
"chrX",2108867,2111905,8.77834,"FBgn0000382"
"chrX",2120786,2121636,11.7908,"FBgn0004860"
"chrX",2122155,2123421,10.8164,"FBgn0004860"
"chrX",2134391,2136994,26.9155,"FBgn0004861"
"chrX",2141450,2142647,15.9709,"FBgn0023507"
"chrX",2145292,2149540,35.7082,"FBgn0004654"
"chrX",2155594,2158962,7.35379,"FBgn0004655"
"chrX",2220588,2222428,21.3287,"FBgn0004397"
"chrX",2225279,2228153,14.7186,"FBgn0003048"
"chrX",2242470,2243194,2.60813,"FBgn0000810"
"chrX",2249168,2249816,4.72965,"FBgn0000377"
"chrX",2250887,2251774,3.50196,"FBgn0023525"
"chrX",2263032,2264427,9.17259,"FBgn0023527"
"chrX",2269055,2275042,13.2764,"FBgn0023528"
"chrX",2292152,2293521,45.7229,"FBgn0023526"
"chrX",2295746,2296806,4.41869,"FBgn0003079"
"chrX",2325566,2326513,5.36281,"FBgn0040392"
"chrX",2340390,2340959,3.65476,"FBgn0003079"
"chrX",2344056,2344542,7.72422,"FBgn0040389"
"chrX",2364680,2366906,38.0092,"FBgn0003159"
"chrX",2443412,2443836,3.21955,"FBgn0003714"
"chrX",2444959,2445698,4.92546,"FBgn0003714"
"chrX",2448075,2448559,6.23952,"FBgn0004050"
"chrX",2448946,2450194,6.53576,"FBgn0004050"
"chrX",2468787,2470071,22.4353,"FBgn0040388"
"chrX",2544956,2545613,19.6978,"FBgn0284408"
